title     ,image     ,description     ,price     
Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 20GB DDR4 1TB HDD+128GB SSD FHD DOS Electric Blue,https://www.kivano.kg/images/product/115968/1673509466_76517600.jpg,"15.6"" LCD 1920x1080~60Hz; процессор Intel Core i3-1115G4; оперативная память 20GB DDR4; накопитель 1TB HDD+128GB SSD; видеокарта Intel; без операционной системы",36660 сом
Ноутбук HP Pavilion 15-eg2010nr Intel Core i5-1235U 8GB DDR 512GB SSD Intel UHD Graphics FHD W11 Silver,https://www.kivano.kg/images/product/117760/1677142882_75093200.jpeg,Тип: ноутбук; Операционная система: Windows 11; Процессор: Intel Core i5-1235U; Разрешение экрана: 1920x1080 Full HD; Графический контроллер: Intel UHD Graphics; Объем оперативной памяти: 8 GB DDR; Объем накопителя SSD: 512 GB; Вес: от 1.7 кг,69940 сом
Ноутбук HP 255 G8 AMD Ryzen 5 5500U 12GB DDR4 1TB SSD FHD IPS DOS Gray,https://www.kivano.kg/images/product/118016/1677670933_81270800.jpg,"15.6"" IPS 1920x1080 дисплей; процессор AMD Ryzen 5 5500U; память 12GB DDR4/1TB SSD; видеокарта Radeon Graphics; операционная система DOS",45620 сом
Ноутбук Asus ROG Strix G513IM-US73 AMD Ryzen 7 4800H 8GB DDR4 1TB SSD NVIDIA RTX3060 FHD IPS DOS Eclipse Gray,https://www.kivano.kg/images/product/119296/1680081571_48043100.jpg,"15.6"" IPS 1920x1080 дисплей; процессор AMD Ryzen 7 4800H; память 8GB DDR4/1TB SSD; видеокарта NVIDIA RTX3060; операционная система DOS",104430 сом
Ноутбук Dell Vostro 3520 Intel Core i5-1235U 24GB DDR4 1TB HDD+512GB SSD NVMe NVIDIA MX550 FHD IPS Carbon Black,https://www.kivano.kg/images/product/122880/1687938994_57829000.jpg,"15.6"" IPS 1920x1080~60Hz; процессор Intel Core i5-1235U; оперативная память 24GB DDR4; накопитель 1TB HDD+512GB SSD NVMe; видеокарта NVIDIA MX550; без операционной системы",58840 сом
Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 4GB DDR4 128GB SSD FHD DOS Electric Blue,https://www.kivano.kg/images/product/113153/1667385146_23636700.jpg,"15.6"" LCD 1920x1080~60Hz; процессор Intel Core i3-1115G4; оперативная память 4GB DDR4; накопитель 128GB SSD; видеокарта Intel; без операционной системы",30710 сом
Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 4GB DDR4 1TB HDD+256GB SSD FHD DOS Electric Blue,https://www.kivano.kg/images/product/115969/1673509559_80281600.jpg,"15.6"" LCD 1920x1080~60Hz; процессор Intel Core i3-1115G4; оперативная память 4GB DDR4; накопитель 1TB HDD+256GB SSD; видеокарта Intel; без операционной системы",33550 сом
Ноутбук HP 255 G8 AMD Ryzen 5 5500U 16GB DDR4 1TB SSD FHD IPS DOS Gray,https://www.kivano.kg/images/product/118017/1677671018_25870200.jpg,"15.6"" IPS 1920x1080 дисплей; процессор AMD Ryzen 5 5500U; память 16GB DDR4/1TB SSD; видеокарта Radeon Graphics; операционная система DOS",46710 сом
Ноутбук Asus ROG Strix G513IM-US73 AMD Ryzen 7 4800H 16GB DDR4 1TB SSD NVIDIA RTX3060 FHD IPS DOS Eclipse Gray,https://www.kivano.kg/images/product/119297/1680081665_20068400.jpg,"15.6"" IPS 1920x1080 дисплей; процессор AMD Ryzen 7 4800H; память 16GB DDR4/1TB SSD; видеокарта NVIDIA RTX3060; операционная система DOS",106250 сом
Ноутбук Dell Vostro 3520 Intel Core i5-1235U 32GB DDR4 1TB HDD+512GB SSD NVMe NVIDIA MX550 FHD IPS Carbon Black,https://www.kivano.kg/images/product/122881/1687939105_08071400.jpg,"15.6"" IPS 1920x1080~60Hz; процессор Intel Core i5-1235U; оперативная память 32GB DDR4; накопитель 1TB HDD+512GB SSD NVMe; видеокарта NVIDIA MX550; без операционной системы",60200 сом
Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 8GB DDR4 128GB SSD FHD DOS Electric Blue,https://www.kivano.kg/images/product/113154/1667385214_08802400.jpg,"15.6"" LCD 1920x1080~60Hz; процессор Intel Core i3-1115G4; оперативная память 8GB DDR4; накопитель 128GB SSD; видеокарта Intel; без операционной системы",31910 сом
Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 8GB DDR4 1TB HDD+256GB SSD FHD DOS Electric Blue,https://www.kivano.kg/images/product/115970/1673509633_59658800.jpg,"15.6"" LCD 1920x1080~60Hz; процессор Intel Core i3-1115G4; оперативная память 8GB DDR4; накопитель 1TB HDD+256GB SSD; видеокарта Intel; без операционной системы",34750 сом
Ноутбук HP 255 G8 AMD Ryzen 5 5500U 24GB DDR4 1TB SSD FHD IPS DOS Gray,https://www.kivano.kg/images/product/118018/1677671094_26172900.jpg,"15.6"" IPS 1920x1080 дисплей; процессор AMD Ryzen 5 5500U; память 24GB DDR4/1TB SSD; видеокарта Radeon Graphics; операционная система DOS",48170 сом
Ноутбук Asus ROG Strix G513IM-US73 AMD Ryzen 7 4800H 24GB DDR4 1TB SSD NVIDIA RTX3060 FHD IPS DOS Eclipse Gray,https://www.kivano.kg/images/product/119298/1680081756_72129100.jpg,"15.6"" IPS 1920x1080 дисплей; процессор AMD Ryzen 7 4800H; память 24GB DDR4/1TB SSD; видеокарта NVIDIA RTX3060; операционная система DOS",108500 сом
Ноутбук Dell Vostro 3520 Intel Core i5-1235U 48GB DDR4 1TB HDD+512GB SSD NVMe NVIDIA MX550 FHD IPS Carbon Black,https://www.kivano.kg/images/product/122882/1687939290_83227600.jpg,"15.6"" IPS 1920x1080~60Hz; процессор Intel Core i5-1235U; оперативная память 48GB DDR4; накопитель 1TB HDD+512GB SSD NVMe; видеокарта NVIDIA MX550; без операционной системы",63840 сом
Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 12GB DDR4 128GB SSD FHD DOS Electric Blue,https://www.kivano.kg/images/product/113155/1667385281_14197400.jpg,"15.6"" LCD 1920x1080~60Hz; процессор Intel Core i3-1115G4; оперативная память 12GB DDR4; накопитель 128GB SSD; видеокарта Intel; без операционной системы",32820 сом
Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 12GB DDR4 1TB HDD+256GB SSD FHD DOS Electric Blue,https://www.kivano.kg/images/product/115971/1673509703_18887300.jpg,"15.6"" LCD 1920x1080~60Hz; процессор Intel Core i3-1115G4; оперативная память 12GB DDR4; накопитель 1TB HDD+256GB SSD; видеокарта Intel; без операционной системы",35650 сом
Ноутбук HP 255 G8 AMD Ryzen 5 5500U 32GB DDR4 1TB SSD FHD IPS DOS Gray,https://www.kivano.kg/images/product/118019/1677671183_53214600.jpg,"15.6"" IPS 1920x1080 дисплей; процессор AMD Ryzen 5 5500U; память 32GB DDR4/1TB SSD; видеокарта Radeon Graphics; операционная система DOS",50180 сом
Ноутбук Asus ROG Strix G513IM-US73 AMD Ryzen 7 4800H 32GB DDR4 1TB SSD NVIDIA RTX3060 FHD IPS DOS Eclipse Gray,https://www.kivano.kg/images/product/119299/1680081853_07718700.jpg,"15.6"" IPS 1920x1080 дисплей; процессор AMD Ryzen 7 4800H; память 32GB DDR4/1TB SSD; видеокарта NVIDIA RTX3060; операционная система DOS",111220 сом
Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 20GB DDR4 128GB SSD FHD DOS Electric Blue,https://www.kivano.kg/images/product/113156/1667385363_05217200.jpg,"15.6"" LCD 1920x1080~60Hz; процессор Intel Core i3-1115G4; оперативная память 20GB DDR4; накопитель 128GB SSD; видеокарта Intel; без операционной системы",34460 сом
Ноутбук Asus X515FA-EJ186W Intel Core i3-10110U 4GB DDR4 1TB HDD FHD W11 Silver,https://www.kivano.kg/images/product/114436/1669369705_65745700.jpg,"экран 15.6"" 1920х1080 TN~60Hz; процессор Intel Core i3-10110U (2/4) 2100-4100 МГц; память 4GB DDR4; накопитель 1TB HDD; видео Intel Graphics; клавиатура EN-RU; Windows 11",30800 сом
Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 20GB DDR4 1TB HDD+256GB SSD FHD DOS Electric Blue,https://www.kivano.kg/images/product/115972/1673509774_07860600.jpg,"15.6"" LCD 1920x1080~60Hz; процессор Intel Core i3-1115G4; оперативная память 20GB DDR4; накопитель 1TB HDD+256GB SSD; видеокарта Intel; без операционной системы",37480 сом
Ноутбук Asus ROG Strix G513IM-US73 AMD Ryzen 7 4800H 48GB DDR4 1TB SSD NVIDIA RTX3060 FHD IPS DOS Eclipse Gray,https://www.kivano.kg/images/product/119300/1680081939_46072400.jpg,"15.6"" IPS 1920x1080 дисплей; процессор AMD Ryzen 7 4800H; память 48GB DDR4/1TB SSD; видеокарта NVIDIA RTX3060; операционная система DOS",115750 сом
Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 4GB DDR4 256GB SSD FHD DOS Electric Blue,https://www.kivano.kg/images/product/113157/1667385655_07413500.jpg,"15.6"" LCD 1920x1080~60Hz; процессор Intel Core i3-1115G4; оперативная память 4GB DDR4; накопитель 256GB SSD; видеокарта Intel; без операционной системы",31440 сом
Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 4GB DDR4 1TB HDD+512GB SSD FHD DOS Electric Blue,https://www.kivano.kg/images/product/115973/1673509892_06228000.jpg,"15.6"" LCD 1920x1080~60Hz; процессор Intel Core i3-1115G4; оперативная память 4GB DDR4; накопитель 1TB HDD+512GB SSD; видеокарта Intel; без операционной системы",35100 сом
Ноутбук Asus ROG Strix G513IM-US73 AMD Ryzen 7 4800H 64GB DDR4 1TB SSD NVIDIA RTX3060 FHD IPS DOS Eclipse Gray,https://www.kivano.kg/images/product/119301/1680082028_14256700.jpg,"15.6"" IPS 1920x1080 дисплей; процессор AMD Ryzen 7 4800H; память 64GB DDR4/1TB SSD; видеокарта NVIDIA RTX3060; операционная система DOS",120280 сом
Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 8GB DDR4 256GB SSD FHD DOS Electric Blue,https://www.kivano.kg/images/product/113158/1667385727_51539800.jpg,"15.6"" LCD 1920x1080~60Hz; процессор Intel Core i3-1115G4; оперативная память 8GB DDR4; накопитель 256GB SSD; видеокарта Intel; без операционной системы",32630 сом
Ноутбук Asus ROG Strix G513IM-US73 AMD Ryzen 7 4800H 8GB DDR4 1TB SSD+256GB SSD NVIDIA RTX3060 FHD IPS DOS Eclipse Gray,https://www.kivano.kg/images/product/119302/1680082207_09215800.jpg,"15.6"" IPS 1920x1080 дисплей; процессор AMD Ryzen 7 4800H; память 8GB DDR4/1TB SSD+256GB SSD; видеокарта NVIDIA RTX3060; операционная система DOS",107140 сом
Ноутбук Gigabyte G5 Intel Core i5-12500H 8GB DDR4 512GB SSD Nvidia RTX4060 8GB FHD W11 Black,https://www.kivano.kg/images/product/119814/1680771413_33500300.jpg,"Диагональ экрана: 15.6"" 1920x1080; Операционная система: Windows 11; Процессор: Intel Core i5-12500H (12/16) 1800-4500 MHz; Объем памяти: 8GB DDR4 / 512GB SDD; Видеоконтроллер: NVIDIA RTX 4060 8GB; Вес: от 1.99 кг",132400 сом
Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 12GB DDR4 256GB SSD FHD DOS Electric Blue,https://www.kivano.kg/images/product/113159/1667385795_80517300.jpg,"15.6"" LCD 1920x1080~60Hz; процессор Intel Core i3-1115G4; оперативная память 12GB DDR4; накопитель 256GB SSD; видеокарта Intel; без операционной системы",33550 сом
Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 12GB DDR4 1TB HDD+512GB SSD FHD DOS Electric Blue,https://www.kivano.kg/images/product/115975/1673510024_30728800.jpg,"15.6"" LCD 1920x1080~60Hz; процессор Intel Core i3-1115G4; оперативная память 12GB DDR4; накопитель 1TB HDD+512GB SSD; видеокарта Intel; без операционной системы",37220 сом
Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 20GB DDR4 256GB SSD FHD DOS Electric Blue,https://www.kivano.kg/images/product/113160/1667385861_08151600.jpg,"15.6"" LCD 1920x1080~60Hz; процессор Intel Core i3-1115G4; оперативная память 20GB DDR4; накопитель 256GB SSD; видеокарта Intel; без операционной системы",35200 сом
Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 20GB DDR4 1TB HDD+512GB SSD FHD DOS Electric Blue,https://www.kivano.kg/images/product/115976/1673510082_42607000.jpg,"15.6"" LCD 1920x1080~60Hz; процессор Intel Core i3-1115G4; оперативная память 20GB DDR4; накопитель 1TB HDD+512GB SSD; видеокарта Intel; без операционной системы",39050 сом
Ноутбук Asus ROG Strix G513IM-US73 AMD Ryzen 7 4800H 16GB DDR4 1TB SSD+256GB SSD NVIDIA RTX3060 FHD IPS DOS Eclipse Gray,https://www.kivano.kg/images/product/119304/1680082294_56593700.jpg,"15.6"" IPS 1920x1080 дисплей; процессор AMD Ryzen 7 4800H; память 16GB DDR4/1TB SSD+256GB SSD; видеокарта NVIDIA RTX3060; операционная система DOS",110040 сом
Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 4GB DDR4 512GB SSD FHD DOS Electric Blue,https://www.kivano.kg/images/product/113161/1667386016_39293500.jpg,"15.6"" LCD 1920x1080~60Hz; процессор Intel Core i3-1115G4; оперативная память 4GB DDR4; накопитель 512GB SSD; видеокарта Intel; без операционной системы",32820 сом
Ноутбук Asus Vivobook R565EA-US31T Intel Core i3-1115G4 4GB DDR4 128GB SSD FHD W11 Slate Gray,https://www.kivano.kg/images/product/114697/1669976956_87509800.jpg,"экран 15.6"" 1920х1080 IPS~60Hz сенсорный; процессор Intel Core i3-1115G4 (2/4) 3000-4100 МГц; память 4GB DDR4; накопитель 128GB SSD; видео Intel Graphics; клавиатура EN-RU; Windows 11",38310 сом
Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 8GB DDR4 512GB SSD FHD DOS Electric Blue,https://www.kivano.kg/images/product/113162/1667386081_34143300.jpg,"15.6"" LCD 1920x1080~60Hz; процессор Intel Core i3-1115G4; оперативная память 8GB DDR4; накопитель 512GB SSD; видеокарта Intel; без операционной системы",33820 сом
Ноутбук Asus ROG Strix G513IM-US73 AMD Ryzen 7 4800H 24GB DDR4 1TB SSD+256GB SSD NVIDIA RTX3060 FHD IPS DOS Eclipse Gray,https://www.kivano.kg/images/product/119306/1680082419_62902900.jpg,"15.6"" IPS 1920x1080 дисплей; процессор AMD Ryzen 7 4800H; память 24GB DDR4/1TB SSD+256GB SSD; видеокарта NVIDIA RTX3060; операционная система DOS",111860 сом
Ноутбук MSI GP66 Leopard Intel Core i7-11800H 16GB DDR4 512GB SSD NVIDIA RTX3080 FHD W10 Black,https://www.kivano.kg/images/product/106763/1653023098_49220200.jpg,"Операционная система Windows 10; процессор Intel Core i7-11800H (8/16) 2300-4600 MHz; оперативная память 16 GB DDR4; накопитель 512 GB SSD; экран 15.6"" IPS 1920x1080~144 Hz; видеоадаптер NVIDIA RTX 3080",180920 сом
Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 12GB DDR4 512GB SSD FHD DOS Electric Blue,https://www.kivano.kg/images/product/113163/1667386158_29499600.jpg,"15.6"" LCD 1920x1080~60Hz; процессор Intel Core i3-1115G4; оперативная память 12GB DDR4; накопитель 512GB SSD; видеокарта Intel; без операционной системы",34830 сом
Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 20GB DDR4 512GB SSD FHD DOS Electric Blue,https://www.kivano.kg/images/product/113164/1667386212_05498900.jpg,"15.6"" LCD 1920x1080~60Hz; процессор Intel Core i3-1115G4; оперативная память 20GB DDR4; накопитель 512GB SSD; видеокарта Intel; без операционной системы",36480 сом
Ноутбук Acer Aspire A315-58-394Z Intel Core i3-1115G4 4GB DDR4 1TB HDD FHD TN Pure Silver,https://www.kivano.kg/images/product/120332/1681958985_41902500.jpg,"15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4; память 4GB DDR4/1TB HDD; видеокарта Intel Graphics; без операционной системы",30800 сом
Ноутбук Asus ROG Strix G513IM-US73 AMD Ryzen 7 4800H 32GB DDR4 1TB SSD+256GB SSD NVIDIA RTX3060 FHD IPS DOS Eclipse Gray,https://www.kivano.kg/images/product/119309/1680082504_51228700.jpg,"15.6"" IPS 1920x1080 дисплей; процессор AMD Ryzen 7 4800H; память 32GB DDR4/1TB SSD+256GB SSD; видеокарта NVIDIA RTX3060; операционная система DOS",114570 сом
Ноутбук Acer Aspire A315-58-394Z Intel Core i3-1115G4 8GB DDR4 1TB HDD FHD TN Pure Silver,https://www.kivano.kg/images/product/120333/1681959060_55945100.jpg,"15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4; память 8GB DDR4/1TB HDD; видеокарта Intel Graphics; без операционной системы",31990 сом
Ноутбук Acer Aspire A315-58-394Z Intel Core i3-1115G4 12GB DDR4 1TB HDD FHD TN Pure Silver,https://www.kivano.kg/images/product/120334/1681959174_43467200.jpg,"15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4; память 12GB DDR4/1TB HDD; видеокарта Intel Graphics; без операционной системы",32910 сом
Ноутбук Asus ROG Strix G513IM-US73 AMD Ryzen 7 4800H 48GB DDR4 1TB SSD+256GB SSD NVIDIA RTX3060 FHD IPS DOS Eclipse Gray,https://www.kivano.kg/images/product/119311/1680082592_41229300.jpg,"15.6"" IPS 1920x1080 дисплей; процессор AMD Ryzen 7 4800H; память 48GB DDR4/1TB SSD+256GB SSD; видеокарта NVIDIA RTX3060; операционная система DOS",119100 сом
Ноутбук Acer Aspire A315-58-394Z Intel Core i3-1115G4 20GB DDR4 1TB HDD FHD TN Pure Silver,https://www.kivano.kg/images/product/120335/1681959269_13486000.jpg,"15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4; память 20GB DDR4/1TB HDD; видеокарта Intel Graphics; без операционной системы",34560 сом
Ноутбук Lenovo V15 G2 ITL Intel Core i5-1135G7 12GB DDR4 256GB SSD Intel Iris Graphics FHD DOS Black + сумка,https://www.kivano.kg/images/product/113680/1668142177_16826600.jpg,Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i5-1135G7; Объем оперативной памяти: 12GB DDR4; Объем накопителя: 256GB SSD; Разрешение экрана: 1920x1080; Видеоконтроллер: Intel Iris Graphics; Вес: от 1.7 кг,39400 сом
Ноутбук Acer Aspire A315-58-394Z Intel Core i3-1115G4 4GB DDR4 120GB SSD FHD TN Pure Silver,https://www.kivano.kg/images/product/120336/1681959444_31497700.jpg,"15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4; память 4GB DDR4/120GB SSD; видеокарта Intel Graphics; без операционной системы",30800 сом
Ноутбук Asus ROG Strix G513IM-US73 AMD Ryzen 7 4800H 64GB DDR4 1TB SSD+256GB SSD NVIDIA RTX3060 FHD IPS DOS Eclipse Gray,https://www.kivano.kg/images/product/119313/1680082694_91710800.jpg,"15.6"" IPS 1920x1080 дисплей; процессор AMD Ryzen 7 4800H; память 64GB DDR4/1TB SSD+256GB SSD; видеокарта NVIDIA RTX3060; операционная система DOS",124350 сом
Ноутбук Acer Aspire A315-58-394Z Intel Core i3-1115G4 8GB DDR4 120GB SSD FHD TN Pure Silver,https://www.kivano.kg/images/product/120337/1681959546_73150800.jpg,"15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4; память 8GB DDR4/120GB SSD; видеокарта Intel Graphics; без операционной системы",31990 сом
Ноутбук Acer Aspire A315-58-394Z Intel Core i3-1115G4 12GB DDR4 120GB SSD FHD TN Pure Silver,https://www.kivano.kg/images/product/120338/1681959664_70183300.jpg,"15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4; память 12GB DDR4/120GB SSD; видеокарта Intel Graphics; без операционной системы",32910 сом
Ноутбук Acer Aspire A315-58-394Z Intel Core i3-1115G4 20GB DDR4 120GB SSD FHD TN Pure Silver,https://www.kivano.kg/images/product/120339/1681959805_62056800.jpg,"15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4; память 20GB DDR4/120GB SSD; видеокарта Intel Graphics; без операционной системы",34560 сом
Ноутбук Asus ROG Strix G513IM-US73 AMD Ryzen 7 4800H 8GB DDR4 1TB SSD+512GB SSD NVIDIA RTX3060 FHD IPS DOS Eclipse Gray,https://www.kivano.kg/images/product/119316/1680082823_92729600.jpg,"15.6"" IPS 1920x1080 дисплей; процессор AMD Ryzen 7 4800H; память 8GB DDR4/1TB SSD+512GB SSD; видеокарта NVIDIA RTX3060; операционная система DOS",108500 сом
Ноутбук Lenovo IdeaPad 3 15IGL05 Intel Pentium N5030 8GB4 DDR 512GB SSD Intel HD Graphics 605 FHD DOS Platinum Grey,https://www.kivano.kg/images/product/121621/1685522917_63616500.jpg,"Диагональ экрана: 15,6"" 1920х1080; Операционная система: DOS; Процессор: Intel Pentium N5030 (4/4) 1100-3100 MHz; Объем памяти: 8GB DDR / 512GB SSD; Видеоконтроллер: Intel HD Graphics 605; Вес: от 1.85 кг",26580 сом
Ноутбук Asus ROG Strix G513IM-US73 AMD Ryzen 7 4800H 16GB DDR4 1TB SSD+512GB SSD NVIDIA RTX3060 FHD IPS DOS Eclipse Gray,https://www.kivano.kg/images/product/119318/1680082906_70083300.jpg,"15.6"" IPS 1920x1080 дисплей; процессор AMD Ryzen 7 4800H; память 16GB DDR4/1TB SSD+512GB SSD; видеокарта NVIDIA RTX3060; операционная система DOS",111400 сом
Ноутбук Acer Extensa EX215-52-38SC Intel Core i3-1005G1 4GB DDR4 1000GB HDD FHD DOS Black,https://www.kivano.kg/images/product/107543/1655373720_22599400.jpg,"Операционная система DOS; процессор Intel Core i3-1005G1 (2/4) 1200-3400 MHz; оперативная память 4GB DDR4; накопитель 1000GB HDD; экран 15.6"" TN 1920x1080; видеоадаптер Intel Graphics",34920 сом
Ноутбук Dell G15 Gaming 5525 AMD Ryzen 7-6800H 16GB DDR5 512GB SSD NVIDIA RTX3050Ti 4GB FHD W11 Phantom Grey,https://www.kivano.kg/images/product/117783/1677211429_49158100.jpg,Тип: ноутбук; Операционная система: Windows 11; Процессор: AMD Ryzen 7 6800H (8/16); Разрешение экрана: 1920х1080 Full HD; Графический контроллер: NVIDIA RTX 3050Ti; Объем оперативной памяти: 16 GB DDR5; Объем накопителя SSD: 512 GB; Вес: от 2.65 кг,97080 сом
Ноутбук Asus ROG Strix G513IM-US73 AMD Ryzen 7 4800H 24GB DDR4 1TB SSD+512GB SSD NVIDIA RTX3060 FHD IPS DOS Eclipse Gray,https://www.kivano.kg/images/product/119319/1680083006_75564300.jpg,"15.6"" IPS 1920x1080 дисплей; процессор AMD Ryzen 7 4800H; память 24GB DDR4/1TB SSD+512GB SSD; видеокарта NVIDIA RTX3060; операционная система DOS",113210 сом
Ноутбук Acer Extensa EX215-52-38SC Intel Core i3-1005G1 8GB DDR4 1000GB HDD FHD DOS Black,https://www.kivano.kg/images/product/107544/1655373739_05575900.jpg,"Операционная система DOS; процессор Intel Core i3-1005G1 (2/4) 1200-3400 MHz; оперативная память 8GB DDR4; накопитель 1000GB HDD; экран 15.6"" TN 1920x1080; видеоадаптер Intel Graphics",36390 сом
Ноутбук Dell G16 Gaming G7620-7775BLK-PUS Intel Core i7-12700H 16GB DDR5 1000GB SSD NVIDIA RTX3060 6GB QHD+ W11 Obsidian Black,https://www.kivano.kg/images/product/117784/1677211710_83045500.jpg,Тип: ноутбук; Операционная система: Windows 11; Процессор: Intel Core i7-12700H; Разрешение экрана: 2560x1600 QHD+; Графический контроллер: NVIDIA RTX 3060; Объем оперативной памяти: 16 GB DDR5; Объем накопителя SSD: 1000 GB; Вес: от 2.44 кг,134480 сом
Ноутбук Asus ROG Strix G513IM-US73 AMD Ryzen 7 4800H 32GB DDR4 1TB SSD+512GB SSD NVIDIA RTX3060 FHD IPS DOS Eclipse Gray,https://www.kivano.kg/images/product/119320/1680083116_36092200.jpg,"15.6"" IPS 1920x1080 дисплей; процессор AMD Ryzen 7 4800H; память 32GB DDR4/1TB SSD+512GB SSD; видеокарта NVIDIA RTX3060; операционная система DOS",115930 сом
Ноутбук Asus ROG Strix G513IM-US73 AMD Ryzen 7 4800H 48GB DDR4 1TB SSD+512GB SSD NVIDIA RTX3060 FHD IPS DOS Eclipse Gray,https://www.kivano.kg/images/product/119321/1680083202_85510200.jpg,"15.6"" IPS 1920x1080 дисплей; процессор AMD Ryzen 7 4800H; память 48GB DDR4/1TB SSD+512GB SSD; видеокарта NVIDIA RTX3060; операционная система DOS",120460 сом
Ноутбук Asus ROG Strix G513IM-US73 AMD Ryzen 7 4800H 64GB DDR4 1TB SSD+512GB SSD NVIDIA RTX3060 FHD IPS DOS Eclipse Gray,https://www.kivano.kg/images/product/119322/1680083285_11929600.jpg,"15.6"" IPS 1920x1080 дисплей; процессор AMD Ryzen 7 4800H; память 64GB DDR4/1TB SSD+512GB SSD; видеокарта NVIDIA RTX3060; операционная система DOS",125710 сом
Ноутбук Acer Aspire A315-58-394Z Intel Core i3-1115G4 4GB DDR4 256GB SSD FHD TN Pure Silver,https://www.kivano.kg/images/product/120347/1681960428_78531200.jpg,"15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4; память 4GB DDR4/256GB SSD; видеокарта Intel Graphics; без операционной системы",31530 сом
Ноутбук Acer Aspire A315-58-394Z Intel Core i3-1115G4 8GB DDR4 256GB SSD FHD TN Pure Silver,https://www.kivano.kg/images/product/120348/1681960508_50610000.jpg,"15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4; память 8GB DDR4/256GB SSD; видеокарта Intel Graphics; без операционной системы",32720 сом
Ноутбук HP 250 G9 Intel Core i3-1215U 12GB DDR4 128GB SSD Intel Iris Xe Graphics FHD DOS Silver,https://www.kivano.kg/images/product/122908/1688008409_61029200.jpg,"Диагональ экрана: 15.6"" 1920x1080; Операционная система: DOS; Процессор: Intel Core i3-1215U (6/8) 900-4400 МГц; Объем памяти: 12GB DDR4 / 128GB SSD; Видеоконтроллер: Intel Iris Xe Graphics SMA; Вес: от 1.74 кг",36480 сом
Ноутбук Acer Aspire A315-58-394Z Intel Core i3-1115G4 12GB DDR4 256GB SSD FHD TN Pure Silver,https://www.kivano.kg/images/product/120349/1681960608_58630100.jpg,"15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4; память 12GB DDR4/256GB SSD; видеокарта Intel Graphics; без операционной системы",33640 сом
Ноутбук HP 250 G9 Intel Core i3-1215U 12GB DDR4 256GB SSD Intel Iris Xe Graphics FHD DOS Silver,https://www.kivano.kg/images/product/122909/1688008490_45910500.jpg,"Диагональ экрана: 15.6"" 1920x1080; Операционная система: DOS; Процессор: Intel Core i3-1215U (6/8) 900-4400 МГц; Объем памяти: 12GB DDR4 / 256GB SSD; Видеоконтроллер: Intel Iris Xe Graphics SMA; Вес: от 1.74 кг",37030 сом
Ноутбук Acer Extensa EX215-52-38SC Intel Core i3-1005G1 4GB DDR4 1000GB HDD + 128GB SSD FHD DOS Black,https://www.kivano.kg/images/product/107550/1655374604_24734800.jpg,"Операционная система DOS; процессор Intel Core i3-1005G1 (2/4) 1200-3400 MHz; оперативная память 4GB DDR4; накопитель 1000GB HDD + 128GB SSD; экран 15.6"" TN 1920x1080; видеоадаптер Intel Graphics",36750 сом
